Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST03907,61,24207.2,58730.82,642,24,No
CUST03908,36,25044.06,62504.68,641,24,No
CUST03909,24,31238.56,50470.31,715,48,No
CUST03910,55,32370.89,94452.91,696,36,No
CUST03911,46,31901.93,67021.93,681,12,No
CUST03912,32,61895.24,50531.08,422,36,Yes
CUST03913,31,39035.04,112861.93,672,60,No
CUST03914,57,45216.55,151891.59,526,60,Yes
CUST03915,45,73306.51,49856.41,698,36,No
CUST03916,38,34722.91,58128.03,761,36,No
CUST03917,39,43519.06,85408.25,581,48,No
CUST03918,43,57791.21,54289.77,630,24,No
CUST03919,58,20461.38,63494.26,605,48,No
CUST03920,38,16760.71,22668.0,743,12,Yes
CUST03921,46,57282.63,163199.68,657,36,No
CUST03922,26,61169.65,153718.32,780,36,No
CUST03923,24,124106.96,284718.43,681,48,Yes
CUST03924,64,52635.32,56658.16,668,48,No
CUST03925,49,70889.87,82381.87,655,36,No
CUST03926,54,44893.01,28823.34,711,12,No
CUST03927,37,56036.15,68483.87,520,36,Yes
CUST03928,63,103804.6,159478.21,656,48,No
CUST03929,63,18848.78,56535.71,645,12,Yes
CUST03930,36,59049.26,94430.28,704,24,Yes
CUST03931,22,128157.34,354209.63,636,48,Yes
CUST03932,54,55654.34,101197.78,572,60,Yes
CUST03933,28,103028.18,294104.75,651,36,Yes
CUST03934,33,36932.77,126635.63,569,36,Yes
CUST03935,62,48318.93,58926.13,506,84,No
CUST03936,28,49765.94,153628.69,705,84,No
CUST03937,50,18071.37,42747.32,693,36,No
CUST03938,52,28978.8,85542.02,685,60,Yes
CUST03939,56,29923.7,73455.43,748,48,No
CUST03940,50,70964.12,125737.67,600,120,Yes
CUST03941,21,72581.76,85953.12,543,36,No
CUST03942,63,56716.27,40274.55,645,60,No
CUST03943,59,71029.2,149626.92,624,60,No
CUST03944,37,45530.27,158034.58,587,36,Yes
CUST03945,40,84193.18,228510.85,644,60,No
CUST03946,44,49215.05,72938.51,604,36,No
CUST03947,42,50314.01,150016.98,512,24,Yes
CUST03948,49,43498.57,122098.4,617,36,Yes
CUST03949,42,66702.83,89709.13,565,84,No
CUST03950,64,40556.87,22019.24,667,48,Yes
CUST03951,29,76068.85,64999.91,601,48,No
CUST03952,57,29452.46,92242.71,733,48,Yes
CUST03953,30,29896.23,89978.36,770,24,Yes
CUST03954,56,66792.23,92549.12,701,36,Yes
CUST03955,57,47105.97,63856.21,534,60,No
CUST03956,48,39964.58,115041.84,763,120,No
CUST03957,48,73168.92,242424.17,768,24,No
CUST03958,62,37299.39,105833.73,651,36,No
CUST03959,63,44797.58,103784.17,749,12,No
CUST03960,41,92010.0,112989.57,609,24,No
CUST03961,44,97989.35,203547.76,510,36,No
CUST03962,62,99466.8,119413.43,593,48,Yes
CUST03963,60,43176.14,126248.51,780,24,No
CUST03964,22,85290.33,141657.28,538,24,Yes
CUST03965,28,31983.37,95985.02,650,60,Yes
CUST03966,47,32594.33,53612.06,653,120,Yes
CUST03967,42,17022.56,50598.68,612,36,Yes
CUST03968,57,104067.05,156095.73,617,48,No
CUST03969,47,33230.02,60491.87,655,36,No
CUST03970,49,46307.55,108659.06,608,84,No
CUST03971,23,32544.19,23134.46,543,48,No
CUST03972,64,67025.23,224174.0,666,60,Yes
CUST03973,33,41397.05,91935.29,731,12,No
CUST03974,65,27250.64,55140.58,715,48,No
CUST03975,30,59799.24,180484.98,589,48,Yes
CUST03976,56,25714.79,79646.12,556,36,Yes
CUST03977,29,33629.79,69505.42,629,36,No
CUST03978,47,18994.41,62335.61,768,48,No
CUST03979,54,25828.11,17930.22,698,60,No
CUST03980,21,53121.56,44604.97,703,12,No
CUST03981,52,20250.99,46382.15,717,48,No
CUST03982,45,25171.92,39323.51,682,24,No
CUST03983,49,48968.57,92681.61,659,24,No
CUST03984,27,38383.27,56969.89,700,48,No
CUST03985,23,120140.42,205941.82,609,36,Yes
CUST03986,40,111887.98,332076.7,544,36,Yes
CUST03987,40,33171.12,75644.37,704,36,Yes
CUST03988,50,62988.78,219958.94,743,48,No
CUST03989,55,68677.52,196461.5,566,36,Yes
CUST03990,55,37463.95,49489.83,712,120,No
CUST03991,59,25009.38,32338.01,776,36,No
CUST03992,47,48750.25,73500.5,650,60,No
CUST03993,46,45352.45,137407.88,589,36,Yes
CUST03994,34,40291.91,23444.37,659,48,No
CUST03995,37,59816.85,71214.58,609,48,Yes
CUST03996,38,34967.41,112411.67,604,36,Yes
CUST03997,65,29190.57,70632.11,682,36,No
CUST03998,49,51487.14,60782.69,530,36,Yes
CUST03999,40,58319.19,67500.67,542,12,No
CUST04000,47,28868.6,89142.03,651,24,Yes
CUST04001,38,74431.97,236788.38,648,60,Yes
CUST04002,24,22098.91,28030.11,676,60,No
CUST04003,21,37791.86,66571.54,791,36,No
CUST04004,21,43647.28,131107.14,658,36,No
CUST04005,46,36816.42,103565.41,695,12,No
CUST04006,65,38014.49,111829.06,577,24,Yes
CUST04007,40,113775.62,233831.04,708,60,No
CUST04008,43,33426.43,108122.71,611,48,No
CUST04009,30,147053.21,217323.27,655,24,No
CUST04010,31,59677.3,57887.96,642,36,No
CUST04011,61,51094.13,134183.25,727,60,No
CUST04012,61,60736.99,128644.79,552,24,No
CUST04013,25,153041.97,468883.45,479,36,Yes
CUST04014,21,31347.29,23306.01,634,48,No
CUST04015,37,29608.36,89745.23,685,48,No
CUST04016,42,34902.38,48161.23,661,36,No
CUST04017,54,49735.01,122575.26,742,84,No
CUST04018,65,22548.03,13988.49,683,24,No
CUST04019,61,49516.08,115310.27,608,60,No
CUST04020,49,105039.97,278546.58,476,24,Yes
CUST04021,24,52477.16,84291.47,632,48,No
CUST04022,25,42971.46,49255.27,727,84,No
CUST04023,31,37116.9,78424.0,621,36,Yes
CUST04024,41,73447.8,220311.99,652,60,Yes
CUST04025,55,33805.38,49715.61,682,60,No
CUST04026,32,112519.09,141482.39,574,24,No
CUST04027,46,117009.67,156419.22,697,60,Yes
CUST04028,39,55024.72,184189.55,773,84,No
CUST04029,65,48767.44,76946.77,637,48,Yes
CUST04030,27,77947.98,39816.82,565,24,No
CUST04031,27,80230.52,228259.33,645,24,Yes
CUST04032,46,34108.56,88608.05,483,36,Yes
CUST04033,60,38678.93,34258.11,675,24,No
CUST04034,25,27036.52,93403.41,684,48,No
CUST04035,41,58928.45,136960.73,776,12,No
CUST04036,34,66170.01,132494.76,635,24,No
CUST04037,24,26703.06,43970.8,681,36,No
CUST04038,43,39941.07,127652.39,585,36,Yes
CUST04039,62,26735.18,32934.81,623,48,No
CUST04040,40,32713.4,44402.12,536,60,No
CUST04041,35,62815.53,54475.66,635,12,No
CUST04042,65,35239.86,97873.68,627,12,No
CUST04043,49,42814.34,97901.32,672,12,Yes
CUST04044,28,23569.52,54850.95,603,36,Yes
CUST04045,61,53324.2,61611.38,656,12,No
CUST04046,39,48053.82,117900.3,625,60,Yes
CUST04047,59,35311.65,98744.63,625,24,Yes
CUST04048,48,45023.67,70852.2,656,84,No
CUST04049,47,53163.78,154389.82,653,36,No
CUST04050,24,33972.59,52534.25,707,36,No
CUST04051,35,25227.3,69991.01,641,60,Yes
CUST04052,55,110471.02,66414.11,624,60,No
CUST04053,57,36865.35,79389.3,636,48,No
CUST04054,21,46932.14,159971.94,596,84,Yes
CUST04055,23,77255.85,266048.58,623,36,Yes
CUST04056,44,239923.36,322758.76,802,60,No
CUST04057,47,28000.6,51078.62,582,36,No
CUST04058,60,60019.35,41349.35,629,60,No
CUST04059,56,35653.46,111239.65,621,36,Yes
CUST04060,54,38466.55,84846.3,631,36,Yes
CUST04061,49,35450.92,58681.98,625,48,No
CUST04062,44,29538.66,24762.6,671,24,No
CUST04063,44,48118.35,160729.81,522,24,Yes
CUST04064,62,25247.28,52783.41,728,36,No
CUST04065,24,75061.53,101241.77,697,48,No
CUST04066,23,50249.27,77918.8,557,84,No
CUST04067,54,59284.06,77786.11,480,48,No
CUST04068,43,39744.04,91627.08,577,60,Yes
CUST04069,43,41554.38,136709.37,632,48,Yes
CUST04070,65,55793.0,171289.05,844,12,No
CUST04071,25,29032.68,54614.61,691,24,No
CUST04072,51,41727.03,124325.61,514,48,Yes
CUST04073,61,33295.38,58910.06,598,36,No
CUST04074,26,32834.79,41270.75,646,24,No
CUST04075,57,18969.22,65448.46,669,36,No
CUST04076,30,89562.95,126432.68,551,48,Yes
CUST04077,60,35992.2,52950.74,640,36,Yes
CUST04078,27,82745.03,287049.01,596,60,Yes
CUST04079,59,79297.08,71508.72,567,60,No
CUST04080,58,27482.37,76445.01,669,60,Yes
CUST04081,41,30037.89,99348.47,708,120,Yes
CUST04082,40,155162.2,315814.81,713,36,No
CUST04083,23,107787.47,54709.18,693,48,No
CUST04084,42,48330.43,78545.5,613,84,No
CUST04085,24,55040.13,45942.38,704,48,No
CUST04086,48,36905.62,64531.8,673,60,No
CUST04087,32,59549.23,170911.07,660,36,No
CUST04088,58,35499.3,64471.51,604,48,No
CUST04089,56,19642.3,35273.16,613,12,No
CUST04090,61,27046.15,58700.11,656,120,No
CUST04091,25,49488.31,111104.81,833,60,No
CUST04092,33,29466.81,90430.37,673,84,No
CUST04093,43,47558.94,67774.64,604,48,No
CUST04094,50,30224.33,89615.56,588,24,Yes
CUST04095,57,34473.31,75765.48,613,12,Yes
CUST04096,45,71964.22,100864.23,813,84,No
CUST04097,47,54795.66,75912.71,620,36,No
CUST04098,34,48808.07,77283.31,718,36,No
CUST04099,56,72804.55,172406.98,622,48,Yes
CUST04100,59,60856.5,72567.43,670,36,No
CUST04101,36,93990.92,306504.45,709,48,Yes
CUST04102,42,39857.4,88672.26,607,36,No
CUST04103,41,40403.2,131716.34,602,48,Yes
CUST04104,41,27296.15,17448.06,774,84,No
CUST04105,28,40415.1,61747.57,724,24,No
CUST04106,36,75670.71,43012.97,709,36,No
CUST04107,51,87991.4,115863.16,709,36,No
CUST04108,62,75518.83,233052.58,684,120,No
CUST04109,30,21864.37,13333.53,801,36,No
CUST04110,52,79810.9,144333.33,653,36,No
CUST04111,54,21432.56,18275.57,693,48,No
CUST04112,29,73434.77,128549.18,541,36,Yes
CUST04113,37,41543.53,125318.33,588,120,Yes
CUST04114,31,67247.83,159324.44,560,84,No
CUST04115,52,26913.9,72943.91,746,48,No
CUST04116,30,83035.66,128482.1,459,48,Yes
CUST04117,42,25355.76,84515.64,620,12,Yes
CUST04118,37,36286.29,95352.62,425,48,Yes
CUST04119,24,31283.85,55228.4,588,60,No
CUST04120,45,22260.56,39610.32,613,36,Yes
CUST04121,41,51151.0,166550.34,754,24,Yes
CUST04122,57,110496.61,246320.6,680,84,Yes
CUST04123,58,162772.26,426322.95,588,36,Yes
CUST04124,21,51211.54,89676.82,730,48,No
CUST04125,45,81024.48,94886.01,651,12,No
CUST04126,56,54417.58,145331.83,653,36,Yes
CUST04127,37,61359.02,142565.92,560,60,No
CUST04128,61,42025.55,84220.41,576,36,No
CUST04129,44,53518.6,126949.48,588,48,Yes
CUST04130,22,62434.01,70229.32,653,24,Yes
CUST04131,60,37785.97,108892.22,656,36,No
CUST04132,35,47340.79,158330.72,766,84,No
CUST04133,52,47748.67,151521.3,679,48,No
CUST04134,59,71102.76,104116.29,447,84,Yes
CUST04135,26,30341.92,52127.94,670,84,No
CUST04136,21,47896.9,140108.34,541,84,Yes
CUST04137,43,115890.66,264850.88,578,84,Yes
CUST04138,59,82770.51,177438.73,589,12,No
CUST04139,37,89960.91,295065.12,600,84,Yes
CUST04140,54,49562.73,104481.95,547,24,Yes
CUST04141,61,56638.76,115815.84,665,12,No
CUST04142,49,76957.32,48179.57,544,12,No
CUST04143,29,98924.77,70063.55,677,36,No
CUST04144,33,20369.19,10638.03,818,48,No
CUST04145,26,27120.67,87863.72,550,36,Yes
CUST04146,26,88366.64,152446.59,629,12,No
CUST04147,40,43278.0,82474.2,461,36,Yes
CUST04148,23,36233.0,110009.22,627,36,Yes
CUST04149,37,27878.96,64894.94,698,60,No
CUST04150,32,38186.7,88917.91,704,36,No
CUST04151,65,26080.26,36241.22,656,24,No
CUST04152,21,125616.94,377067.52,717,36,No
CUST04153,37,48528.37,48406.56,841,36,No
CUST04154,23,47758.97,31494.59,778,48,No
CUST04155,46,63871.88,68650.14,611,36,No
CUST04156,35,75588.19,98507.41,541,36,No
CUST04157,56,75030.48,101061.04,620,36,Yes
CUST04158,52,79469.6,199591.14,579,36,Yes
CUST04159,52,36905.63,42569.68,684,120,No
CUST04160,24,42871.39,108463.54,561,24,No
CUST04161,38,69290.58,53589.09,645,60,No
CUST04162,39,38664.41,36406.69,713,60,No
CUST04163,63,48908.28,99110.89,642,12,Yes
CUST04164,55,58655.91,191551.87,579,120,Yes
CUST04165,60,69796.09,214881.42,738,60,No
CUST04166,34,22027.43,75031.16,509,48,Yes
CUST04167,53,67618.41,165762.29,625,36,Yes
CUST04168,34,44126.87,111528.22,647,48,No
CUST04169,54,67397.01,160072.55,651,36,No
CUST04170,24,69537.35,164696.21,664,12,Yes
CUST04171,44,101069.31,95142.71,696,60,No
CUST04172,49,90134.13,192095.38,647,84,No
CUST04173,39,89855.42,148998.6,622,24,No
CUST04174,26,93868.64,171555.42,619,60,No
CUST04175,53,55888.87,115734.77,604,60,No
CUST04176,60,49735.95,44025.69,709,24,No
CUST04177,39,72603.45,114601.87,602,36,Yes
CUST04178,21,68147.95,47045.85,714,36,No
CUST04179,25,42655.87,146693.72,651,60,No
CUST04180,47,58816.08,50322.1,611,60,No
CUST04181,36,48252.68,61549.87,696,12,No
CUST04182,26,33380.6,105945.98,595,48,Yes
CUST04183,60,87614.99,170685.4,698,60,No
CUST04184,33,50253.71,45575.67,666,60,No
CUST04185,55,123243.67,203683.78,605,24,No
CUST04186,39,23588.83,19993.99,690,48,No
CUST04187,32,38156.43,41996.8,691,84,No
CUST04188,36,49746.11,32637.9,737,36,No
CUST04189,63,81782.74,148409.71,722,36,No
CUST04190,30,58674.54,171324.28,687,60,No
CUST04191,45,56371.15,127280.84,565,12,No
CUST04192,40,29517.28,68451.63,834,84,No
CUST04193,51,29125.7,32089.3,545,36,Yes
CUST04194,24,56677.19,86811.41,721,12,No
CUST04195,64,26533.21,80547.56,682,24,No
CUST04196,43,38586.39,29463.35,562,12,Yes
CUST04197,22,61415.21,188777.58,641,12,No
CUST04198,42,31506.66,61471.7,644,48,No
CUST04199,57,100952.98,304014.07,748,24,No
CUST04200,28,85031.02,123636.74,597,84,No
CUST04201,27,24169.84,36654.26,630,48,No
CUST04202,34,32222.91,88768.14,475,36,Yes
CUST04203,23,17525.29,50034.5,780,36,Yes
CUST04204,36,34469.63,40982.12,570,48,Yes
CUST04205,39,69208.21,236596.15,675,36,Yes
CUST04206,38,40690.39,30659.0,642,24,No
CUST04207,36,60316.37,42553.74,643,84,No
CUST04208,28,24709.66,56498.95,711,36,No
CUST04209,53,70198.97,187306.46,775,12,No
CUST04210,32,38185.11,129167.18,669,48,Yes
CUST04211,31,49289.99,84524.32,699,48,No
CUST04212,25,47014.27,27074.31,675,36,No
CUST04213,47,27661.68,63862.22,726,60,No
CUST04214,32,29176.3,39944.92,615,48,No
CUST04215,37,75773.77,136304.99,731,48,No
CUST04216,26,58661.94,115294.67,733,36,No
CUST04217,53,78631.06,54533.61,731,120,Yes
CUST04218,25,56732.14,111078.43,600,36,No
CUST04219,48,52278.78,93001.81,637,48,No
CUST04220,34,22545.6,59467.01,668,36,Yes
CUST04221,25,43405.22,105778.42,547,60,Yes
CUST04222,53,48420.43,51114.89,770,12,No
CUST04223,61,118054.1,132033.68,649,12,No
CUST04224,39,66778.1,83674.2,671,60,No
CUST04225,42,97853.58,101459.61,607,36,No
CUST04226,25,64144.39,158541.81,550,36,Yes
CUST04227,22,35593.33,123981.91,605,48,Yes
CUST04228,50,51673.79,126927.62,666,60,Yes
CUST04229,59,54518.79,126486.03,701,24,No
CUST04230,24,32124.68,55568.75,662,24,No
CUST04231,53,41234.3,59284.23,676,120,No
CUST04232,33,44685.52,144478.17,625,48,No
CUST04233,40,100964.97,343988.22,687,36,Yes
CUST04234,27,19219.23,38252.58,761,60,Yes
CUST04235,35,84340.57,115597.31,703,48,Yes
CUST04236,43,32158.82,90378.07,711,24,No
CUST04237,34,26438.18,23724.84,672,24,No
CUST04238,43,83364.18,233150.0,537,36,Yes
CUST04239,39,68142.35,201486.38,572,84,Yes
CUST04240,49,86209.31,75408.3,684,12,No
CUST04241,40,70285.15,241119.14,649,24,Yes
CUST04242,49,123862.86,428136.54,683,84,Yes
CUST04243,44,63033.76,208651.73,776,24,No
CUST04244,38,45687.74,90832.0,704,48,No
CUST04245,30,57200.44,70826.87,744,24,No
CUST04246,61,85781.71,192668.11,657,48,No
CUST04247,28,34519.55,60747.56,589,36,Yes
CUST04248,46,36557.81,40866.0,646,24,No
CUST04249,49,42657.91,75548.41,590,48,No
CUST04250,30,19014.13,47376.93,767,48,Yes
CUST04251,37,52163.34,37178.9,709,48,No
CUST04252,22,20978.26,31472.72,689,48,No
CUST04253,26,50205.34,27782.87,743,48,No
CUST04254,25,72357.93,198874.79,498,48,Yes
CUST04255,48,39553.35,95801.13,694,48,No
CUST04256,61,104266.16,71736.83,552,48,No
CUST04257,25,25406.86,86236.29,649,48,No
CUST04258,38,83789.86,47581.3,627,48,No
CUST04259,46,66423.86,150774.32,700,24,No
CUST04260,40,22647.05,64070.82,667,24,Yes
CUST04261,61,166018.99,475426.75,751,36,No
CUST04262,47,47634.6,28716.78,605,84,No
CUST04263,32,33028.7,106327.49,703,60,Yes
CUST04264,27,26024.94,84720.42,662,48,No
CUST04265,23,44399.87,96976.91,527,36,Yes
CUST04266,30,46289.34,90090.61,581,24,No
CUST04267,54,51338.2,32579.34,639,84,No
CUST04268,45,42872.75,93713.93,733,84,No
CUST04269,55,65182.83,112644.88,685,24,Yes
CUST04270,36,41174.18,116046.1,562,60,Yes
CUST04271,22,20522.27,35126.96,639,36,No
CUST04272,44,45834.27,116911.42,801,36,No
CUST04273,30,16892.67,13585.5,658,60,No
CUST04274,58,57480.26,51666.52,625,48,No
CUST04275,42,31549.56,28998.17,687,60,No
CUST04276,46,52760.19,33585.9,707,12,No
CUST04277,63,88550.98,188081.09,616,36,Yes
CUST04278,59,31986.3,92181.42,688,36,No
CUST04279,47,79028.62,184234.18,625,36,Yes
CUST04280,49,40334.99,89739.89,704,48,No
CUST04281,58,107897.57,274261.79,663,36,No
CUST04282,40,41592.76,63176.74,686,36,Yes
CUST04283,47,33583.1,53258.17,593,36,No
CUST04284,61,66786.57,96360.35,588,60,No
CUST04285,40,40291.45,106221.43,721,48,No
CUST04286,64,33568.64,33062.46,644,48,No
CUST04287,39,39536.2,21313.01,671,24,No
CUST04288,40,48046.62,109958.98,627,36,Yes
CUST04289,55,89678.03,298371.73,717,12,No
CUST04290,22,20530.37,47799.3,604,24,No
CUST04291,50,49532.6,141106.74,640,36,Yes
CUST04292,54,64939.19,163541.05,709,12,Yes
CUST04293,42,53479.4,106547.54,738,48,No
CUST04294,23,88383.39,234673.56,611,120,No
CUST04295,26,47407.92,140911.15,797,24,No
CUST04296,35,45114.18,52972.84,673,60,No
CUST04297,47,63994.24,96528.36,572,24,No
CUST04298,30,51261.29,60036.05,678,48,No
CUST04299,29,41122.72,76345.11,621,48,No
CUST04300,53,61837.47,195109.19,683,84,Yes
CUST04301,52,36547.29,56122.8,647,24,No
CUST04302,26,37233.73,60445.26,656,36,No
CUST04303,61,38653.89,119096.57,582,12,Yes
CUST04304,56,90118.53,184393.6,724,36,No
CUST04305,22,15000.0,31595.2,563,84,Yes
CUST04306,49,58572.44,180543.9,567,60,Yes
CUST04307,24,49782.68,98150.55,678,60,No
CUST04308,21,23008.25,58548.46,770,48,No
CUST04309,39,56352.23,42654.92,624,84,No
CUST04310,46,60723.64,62903.32,703,36,No
CUST04311,45,63916.81,109497.72,731,24,No
CUST04312,30,15000.0,29767.76,711,60,No
CUST04313,35,90660.34,307991.41,627,36,Yes
CUST04314,42,35172.45,120006.81,568,12,Yes
CUST04315,41,66766.42,203877.36,484,24,Yes
CUST04316,42,68424.29,98996.02,630,48,No
CUST04317,56,33040.4,112075.84,738,48,No
CUST04318,54,65986.6,169455.08,566,36,Yes
CUST04319,50,41213.78,69190.53,703,60,Yes
CUST04320,45,19300.38,50277.97,579,60,Yes
CUST04321,65,82907.75,45563.46,658,84,No
CUST04322,48,34586.88,32458.54,703,48,No
CUST04323,21,33372.18,99751.35,601,60,Yes
CUST04324,65,40889.16,99635.47,663,60,Yes
CUST04325,24,55409.51,88244.3,619,36,No
CUST04326,27,47773.59,95642.72,703,36,No
CUST04327,29,62732.2,201710.78,668,36,Yes
CUST04328,56,26828.76,64247.75,654,12,No
CUST04329,39,35098.94,59473.32,767,36,No
CUST04330,21,46527.62,40059.35,700,36,No
CUST04331,30,115156.72,159059.11,598,24,No
CUST04332,56,46573.38,159980.52,644,24,Yes
CUST04333,29,79885.53,144759.71,644,36,Yes
CUST04334,65,49878.72,95543.61,656,60,Yes
CUST04335,62,39432.81,78699.77,839,60,No
CUST04336,52,43869.47,138290.26,678,48,Yes
CUST04337,52,45442.87,105054.14,497,36,Yes
CUST04338,26,64320.94,166014.35,609,36,Yes
CUST04339,58,90996.39,151803.87,505,24,Yes
CUST04340,37,57633.33,33845.91,625,24,No
CUST04341,30,83632.29,275394.34,501,60,Yes
CUST04342,47,31756.24,106300.3,585,36,Yes
CUST04343,55,40676.93,136164.36,536,60,Yes
CUST04344,41,35385.73,117872.03,679,60,Yes
CUST04345,45,56471.99,166351.0,650,24,No
CUST04346,48,41708.85,106515.57,673,48,No
CUST04347,35,68077.21,206514.24,642,36,Yes
CUST04348,24,32242.77,74211.21,545,36,Yes
CUST04349,49,49979.29,45136.74,689,48,No
CUST04350,29,66775.14,111758.51,794,120,No
CUST04351,47,19353.21,66069.63,681,60,No
CUST04352,46,127355.04,197835.03,618,84,Yes
CUST04353,39,43156.21,133934.6,543,12,Yes
CUST04354,48,19707.06,15364.3,582,24,No
CUST04355,37,52635.3,79087.25,684,12,No
CUST04356,63,49764.12,77276.71,730,36,Yes
CUST04357,61,47247.15,30937.79,670,36,No
CUST04358,62,76575.77,65647.11,710,48,No
CUST04359,40,68620.75,74075.8,703,48,No
CUST04360,65,56052.51,168911.26,688,84,Yes
CUST04361,60,60028.22,41431.84,601,84,No
CUST04362,59,46771.94,65298.43,663,24,No
CUST04363,43,108985.58,57819.58,586,84,Yes
CUST04364,52,25194.02,65173.99,651,36,Yes
CUST04365,53,52200.29,123240.15,675,36,Yes
CUST04366,25,50476.4,122907.35,776,60,No
CUST04367,63,70684.12,114730.81,552,12,Yes
CUST04368,54,33532.34,37717.29,686,84,No
CUST04369,60,22367.12,59518.03,761,48,No
CUST04370,31,52605.21,154309.68,707,84,Yes
CUST04371,23,55634.22,50950.07,712,120,No
CUST04372,53,95828.91,187871.46,694,48,No
CUST04373,31,27676.45,34488.93,747,12,No
CUST04374,36,82422.37,82778.48,568,24,Yes
CUST04375,38,142249.3,384496.44,546,36,No
CUST04376,50,41357.37,87441.51,650,24,Yes
CUST04377,30,27421.32,31494.92,488,60,No
CUST04378,38,40817.31,58368.75,742,36,No
CUST04379,58,49330.72,167722.52,742,120,No
CUST04380,39,63177.57,192441.32,617,60,No
CUST04381,56,37566.67,117953.34,622,24,Yes
CUST04382,33,98699.91,185559.41,645,36,Yes
CUST04383,23,29686.88,70400.11,654,36,Yes
CUST04384,30,22412.13,36538.57,660,36,No
CUST04385,58,80661.74,59136.02,692,48,No
CUST04386,21,17613.49,29999.44,637,12,No
CUST04387,47,44718.46,102044.94,721,48,Yes
CUST04388,28,199377.74,271439.4,683,36,No
CUST04389,62,48755.85,148405.58,604,60,Yes
CUST04390,37,29603.7,28221.22,750,60,No
CUST04391,29,47770.86,76499.65,548,24,No
CUST04392,26,47912.88,41909.96,643,12,No
CUST04393,63,52695.88,90346.9,723,60,No
CUST04394,45,66040.16,40877.8,596,120,No
CUST04395,59,30711.73,40467.26,673,36,No
CUST04396,48,104756.79,178317.61,691,36,Yes
CUST04397,53,54737.34,105889.17,585,24,No
CUST04398,57,67986.02,144884.26,645,36,No
CUST04399,29,36950.44,48958.35,638,36,No
CUST04400,38,87454.33,180953.85,609,36,No
CUST04401,41,43666.06,88511.71,823,48,No
CUST04402,22,55542.21,80454.79,593,36,No
CUST04403,63,32212.26,96334.02,725,12,Yes
CUST04404,58,31300.23,66886.19,621,36,No
CUST04405,60,66815.63,100010.25,569,84,Yes
CUST04406,56,40149.97,134181.82,658,36,Yes
CUST04407,63,33382.25,101326.39,699,120,Yes
CUST04408,57,36701.3,126537.4,719,48,No
CUST04409,35,67139.57,172998.64,767,36,No
CUST04410,48,36935.67,60377.58,850,24,No
CUST04411,38,46492.92,62420.56,669,48,No
CUST04412,54,49353.43,122887.75,600,48,Yes
CUST04413,42,20685.6,71209.14,684,48,Yes
CUST04414,31,25285.67,60183.57,630,60,No
CUST04415,33,57029.56,179349.12,719,60,No
CUST04416,24,35183.65,52329.0,553,12,No
CUST04417,42,78867.63,135720.26,828,60,No
CUST04418,27,75740.11,243794.21,714,48,Yes
CUST04419,63,67753.13,187716.83,524,36,No
CUST04420,44,111179.06,382926.36,597,48,No
CUST04421,24,47221.75,133368.04,711,48,Yes
CUST04422,48,65643.7,121148.54,738,24,No
CUST04423,35,37685.08,78882.56,555,36,Yes
CUST04424,21,147792.78,473165.45,703,36,Yes
CUST04425,23,119686.98,257918.29,504,36,No
CUST04426,34,49283.58,62402.48,643,12,Yes
CUST04427,58,58335.37,105403.81,733,24,No
CUST04428,21,90371.47,185166.44,609,24,Yes
CUST04429,58,45880.12,36252.61,537,36,No
CUST04430,58,36479.99,99637.36,661,84,No
CUST04431,41,72641.77,60151.87,605,24,No
CUST04432,49,50782.02,87078.63,697,36,No
CUST04433,25,53228.41,155100.52,584,36,No
CUST04434,30,33677.25,64078.08,592,60,No
CUST04435,48,22630.36,68480.52,498,12,Yes
CUST04436,41,54516.79,83173.21,663,24,No
CUST04437,27,73661.31,248452.89,638,24,Yes
CUST04438,23,44284.37,49970.72,561,120,No
CUST04439,65,93563.28,57522.0,665,48,No
CUST04440,40,35711.84,111323.79,727,24,Yes
CUST04441,39,30496.98,84068.22,634,36,No
CUST04442,55,47559.95,56879.39,670,24,Yes
CUST04443,24,47232.3,163150.98,670,24,Yes
CUST04444,25,69319.8,139113.77,560,60,Yes
CUST04445,21,34588.16,115980.89,804,36,No
CUST04446,24,90729.92,182828.62,615,48,Yes
CUST04447,32,118790.01,227556.97,699,36,No
CUST04448,47,48164.87,88980.53,708,48,No
CUST04449,62,86022.97,129432.38,640,36,No
CUST04450,43,30472.39,64025.68,696,36,No
CUST04451,45,79526.83,147734.13,668,48,No
CUST04452,41,78533.01,47924.03,544,24,Yes
CUST04453,44,72297.64,92635.38,625,48,No
CUST04454,45,48678.69,55462.96,604,84,No
CUST04455,65,15000.0,46534.6,615,24,Yes
CUST04456,52,36725.36,84343.83,552,84,No
CUST04457,52,36987.59,103234.19,734,12,No
CUST04458,25,31564.4,106387.12,770,36,Yes
CUST04459,56,51792.95,125966.56,723,48,No
CUST04460,62,40597.69,139973.93,745,48,No
CUST04461,62,33823.96,48547.26,624,12,Yes
CUST04462,59,30440.83,32230.8,602,60,Yes
CUST04463,36,35525.97,60746.91,592,120,No
CUST04464,53,81200.33,155287.37,698,24,Yes
CUST04465,41,36407.81,115998.36,667,84,Yes
CUST04466,29,38881.65,84755.05,644,48,Yes
CUST04467,26,39914.15,54943.54,747,84,No
CUST04468,65,57099.3,155761.34,680,24,No
CUST04469,55,60193.06,121439.25,587,60,Yes
CUST04470,59,15000.0,14795.94,599,12,No
